"","consentResp.keys","consentResp.rt","Proceed.keys","Proceed.rt","AttnChkResp.keys","AttnChkResp.corr","AttnChkResp.rt","Attention.thisRepN","Attention.thisTrialN","Attention.thisN","Attention.thisIndex","Attention.ran","AttentionQuestion","AttentionAnswer","PROLIFIC_PID","Age","Sex","Handedness","date","expName","psychopyVersion","OS","frameRate","browser","xResolution","yResolution","proceed1.keys","proceed1.rt","InstRep.thisRepN","InstRep.thisTrialN","InstRep.thisN","InstRep.thisIndex","InstRep.ran","SSResp.keys","SSResp.corr","SSResp.rt","headstart.thisRepN","headstart.thisTrialN","headstart.thisN","headstart.thisIndex","headstart.ran","Phase","Condition","Stim1","Stim2","Colour","CorrectAnswer","Validity","SSPhase.thisRepN","SSPhase.thisTrialN","SSPhase.thisN","SSPhase.thisIndex","SSPhase.ran","NextPhaseResp.keys","NextPhaseResp.rt","AttentionTask2.thisRepN","AttentionTask2.thisTrialN","AttentionTask2.thisN","AttentionTask2.thisIndex","AttentionTask2.ran","proceed2.keys","proceed2.rt","InstRep2.thisRepN","InstRep2.thisTrialN","InstRep2.thisN","InstRep2.thisIndex","InstRep2.ran","PrestimulusDuration","PreResp.keys","PreResp.corr","Response.keys","Response.corr","Response.rt","Prac.thisRepN","Prac.thisTrialN","Prac.thisN","Prac.thisIndex","Prac.ran","ExpProceed.keys","ExpProceed.rt","PracRepeat.thisRepN","PracRepeat.thisTrialN","PracRepeat.thisN","PracRepeat.thisIndex","PracRepeat.ran","Phase2.thisRepN","Phase2.thisTrialN","Phase2.thisN","Phase2.thisIndex","Phase2.ran","Continue_2.keys","Phase3_1.thisRepN","Phase3_1.thisTrialN","Phase3_1.thisN","Phase3_1.thisIndex","Phase3_1.ran","Continue_2.rt","Phase3_2.thisRepN","Phase3_2.thisTrialN","Phase3_2.thisN","Phase3_2.thisIndex","Phase3_2.ran","LaskBlockproceed.keys","LaskBlockproceed.rt","AwareResponse","Answer.text","awarenext.keys","awarenext.rt","Awareness.thisRepN","Awareness.thisTrialN","Awareness.thisN","Awareness.thisIndex","Awareness.ran","AwareQuestion","AwareAnswer","Performance","Endresp.keys","Endresp.rt","debriefend.keys","debriefend.rt","STUDY_ID","SESSION_ID","Continue.keys","Continue.rt"
"542",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6100dcafa2c7f8a9014c16db",20,"female","right","2021-08-31_10h33.32.948","Experiment1_SPC","2021.2.3","MacIntel",60.0024001,"Chrome",1440,900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","S2-R",NA,"fair","red","e","invalid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,NA,0,"[""e""]",1,"[0.45050000000003365]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,19,19,19,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"612e03988528ef0c8385737c","612e3c73af177d8d7a1e74d9",NA,NA
"543",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6100dcafa2c7f8a9014c16db",20,"female","right","2021-08-31_10h33.32.948","Experiment1_SPC","2021.2.3","MacIntel",60.0024001,"Chrome",1440,900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","S2-R",NA,"warm","red","e","valid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.25,NA,0,"[""e""]",1,"[0.4345000000000141]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,20,10,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"612e03988528ef0c8385737c","612e3c73af177d8d7a1e74d9",NA,NA
"544",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6100dcafa2c7f8a9014c16db",20,"female","right","2021-08-31_10h33.32.948","Experiment1_SPC","2021.2.3","MacIntel",60.0024001,"Chrome",1440,900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","S2-R",NA,"warm","red","e","valid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.25,NA,0,"[""e""]",1,"[0.38430000001187636]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,21,8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"612e03988528ef0c8385737c","612e3c73af177d8d7a1e74d9",NA,NA
"545",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6100dcafa2c7f8a9014c16db",20,"female","right","2021-08-31_10h33.32.948","Experiment1_SPC","2021.2.3","MacIntel",60.0024001,"Chrome",1440,900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","S2-R",NA,"fair","green","u","valid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,NA,0,"[""e"",""u""]",0,"[0.4001999999881036,0.8000999999642318]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,22,15,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"612e03988528ef0c8385737c","612e3c73af177d8d7a1e74d9",NA,NA
"546",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6100dcafa2c7f8a9014c16db",20,"female","right","2021-08-31_10h33.32.948","Experiment1_SPC","2021.2.3","MacIntel",60.0024001,"Chrome",1440,900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","S2-R",NA,"fair","red","e","invalid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3,NA,0,"[""e""]",1,"[0.49770000004770054]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,23,17,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"612e03988528ef0c8385737c","612e3c73af177d8d7a1e74d9",NA,NA
"547",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6100dcafa2c7f8a9014c16db",20,"female","right","2021-08-31_10h33.32.948","Experiment1_SPC","2021.2.3","MacIntel",60.0024001,"Chrome",1440,900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","S2-R",NA,"fair","green","u","valid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.15,NA,0,"[""u""]",1,"[0.4175000000000182]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,24,9,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"612e03988528ef0c8385737c","612e3c73af177d8d7a1e74d9",NA,NA
"548",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6100dcafa2c7f8a9014c16db",20,"female","right","2021-08-31_10h33.32.948","Experiment1_SPC","2021.2.3","MacIntel",60.0024001,"Chrome",1440,900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","S2-R",NA,"warm","red","e","valid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3,NA,0,"[""e""]",1,"[0.38340000003574914]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5,25,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"612e03988528ef0c8385737c","612e3c73af177d8d7a1e74d9",NA,NA
"549",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6100dcafa2c7f8a9014c16db",20,"female","right","2021-08-31_10h33.32.948","Experiment1_SPC","2021.2.3","MacIntel",60.0024001,"Chrome",1440,900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","S2-R",NA,"warm","green","u","invalid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.25,NA,0,"[""u""]",1,"[0.5516999999881023]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,6,26,16,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"612e03988528ef0c8385737c","612e3c73af177d8d7a1e74d9",NA,NA
"550",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6100dcafa2c7f8a9014c16db",20,"female","right","2021-08-31_10h33.32.948","Experiment1_SPC","2021.2.3","MacIntel",60.0024001,"Chrome",1440,900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","S2-R",NA,"warm","red","e","valid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,NA,0,"[""e""]",1,"[0.4665999999642736]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,7,27,6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"612e03988528ef0c8385737c","612e3c73af177d8d7a1e74d9",NA,NA
"551",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6100dcafa2c7f8a9014c16db",20,"female","right","2021-08-31_10h33.32.948","Experiment1_SPC","2021.2.3","MacIntel",60.0024001,"Chrome",1440,900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","S2-R",NA,"warm","green","u","invalid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.15,NA,0,"[""u""]",1,"[0.5509999999999877]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,8,28,18,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"612e03988528ef0c8385737c","612e3c73af177d8d7a1e74d9",NA,NA
"552",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6100dcafa2c7f8a9014c16db",20,"female","right","2021-08-31_10h33.32.948","Experiment1_SPC","2021.2.3","MacIntel",60.0024001,"Chrome",1440,900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","S2-R",NA,"fair","green","u","valid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.15,NA,0,"[""u""]",1,"[0.4660000000000082]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,9,29,11,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"612e03988528ef0c8385737c","612e3c73af177d8d7a1e74d9",NA,NA
"553",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6100dcafa2c7f8a9014c16db",20,"female","right","2021-08-31_10h33.32.948","Experiment1_SPC","2021.2.3","MacIntel",60.0024001,"Chrome",1440,900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","S2-R",NA,"warm","red","e","valid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.25,NA,0,"[""e""]",1,"[0.41789999997615723]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,10,30,12,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"612e03988528ef0c8385737c","612e3c73af177d8d7a1e74d9",NA,NA
"554",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6100dcafa2c7f8a9014c16db",20,"female","right","2021-08-31_10h33.32.948","Experiment1_SPC","2021.2.3","MacIntel",60.0024001,"Chrome",1440,900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","S2-R",NA,"fair","green","u","valid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.15,NA,0,"[""u""]",1,"[0.3666999999881]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,11,31,13,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"612e03988528ef0c8385737c","612e3c73af177d8d7a1e74d9",NA,NA
"555",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6100dcafa2c7f8a9014c16db",20,"female","right","2021-08-31_10h33.32.948","Experiment1_SPC","2021.2.3","MacIntel",60.0024001,"Chrome",1440,900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","S2-R",NA,"warm","red","e","valid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.25,NA,0,"[""e""]",1,"[0.46689999997619225]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,12,32,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"612e03988528ef0c8385737c","612e3c73af177d8d7a1e74d9",NA,NA
"556",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6100dcafa2c7f8a9014c16db",20,"female","right","2021-08-31_10h33.32.948","Experiment1_SPC","2021.2.3","MacIntel",60.0024001,"Chrome",1440,900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","S2-R",NA,"fair","green","u","valid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3,NA,0,"[""u""]",1,"[0.3013000000119064]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,13,33,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"612e03988528ef0c8385737c","612e3c73af177d8d7a1e74d9",NA,NA
"557",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6100dcafa2c7f8a9014c16db",20,"female","right","2021-08-31_10h33.32.948","Experiment1_SPC","2021.2.3","MacIntel",60.0024001,"Chrome",1440,900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","S2-R",NA,"warm","red","e","valid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,NA,0,"[""e""]",1,"[0.5001999999880695]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,14,34,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"612e03988528ef0c8385737c","612e3c73af177d8d7a1e74d9",NA,NA
"558",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6100dcafa2c7f8a9014c16db",20,"female","right","2021-08-31_10h33.32.948","Experiment1_SPC","2021.2.3","MacIntel",60.0024001,"Chrome",1440,900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","S2-R",NA,"fair","green","u","valid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,NA,0,"[""u""]",1,"[0.35149999999998727]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,15,35,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"612e03988528ef0c8385737c","612e3c73af177d8d7a1e74d9",NA,NA
"559",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6100dcafa2c7f8a9014c16db",20,"female","right","2021-08-31_10h33.32.948","Experiment1_SPC","2021.2.3","MacIntel",60.0024001,"Chrome",1440,900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","S2-R",NA,"fair","green","u","valid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.15,NA,0,"[""u""]",1,"[0.5793999999761468]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,16,36,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"612e03988528ef0c8385737c","612e3c73af177d8d7a1e74d9",NA,NA
"560",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6100dcafa2c7f8a9014c16db",20,"female","right","2021-08-31_10h33.32.948","Experiment1_SPC","2021.2.3","MacIntel",60.0024001,"Chrome",1440,900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","S2-R",NA,"warm","red","e","valid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,NA,0,"[""e""]",1,"[1.2678000000119027]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,17,37,14,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"612e03988528ef0c8385737c","612e3c73af177d8d7a1e74d9",NA,NA
"561",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6100dcafa2c7f8a9014c16db",20,"female","right","2021-08-31_10h33.32.948","Experiment1_SPC","2021.2.3","MacIntel",60.0024001,"Chrome",1440,900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","S2-R",NA,"fair","green","u","valid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.25,NA,0,"[""u""]",1,"[0.3838000000118882]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,18,38,7,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"612e03988528ef0c8385737c","612e3c73af177d8d7a1e74d9",NA,NA
"562",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6100dcafa2c7f8a9014c16db",20,"female","right","2021-08-31_10h33.32.948","Experiment1_SPC","2021.2.3","MacIntel",60.0024001,"Chrome",1440,900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","S2-R",NA,"fair","red","e","invalid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3,NA,0,"[""e""]",1,"[0.5358000000119318]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,19,39,19,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"612e03988528ef0c8385737c","612e3c73af177d8d7a1e74d9",NA,NA
"563",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6100dcafa2c7f8a9014c16db",20,"female","right","2021-08-31_10h33.32.948","Experiment1_SPC","2021.2.3","MacIntel",60.0024001,"Chrome",1440,900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","S2-R",NA,"warm","red","e","valid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,NA,0,"[""e""]",1,"[0.4008000000118841]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,40,8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"612e03988528ef0c8385737c","612e3c73af177d8d7a1e74d9",NA,NA
"564",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6100dcafa2c7f8a9014c16db",20,"female","right","2021-08-31_10h33.32.948","Experiment1_SPC","2021.2.3","MacIntel",60.0024001,"Chrome",1440,900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","S2-R",NA,"fair","green","u","valid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.25,NA,0,"[""u""]",1,"[0.33380000001193366]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,41,11,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"612e03988528ef0c8385737c","612e3c73af177d8d7a1e74d9",NA,NA
"565",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6100dcafa2c7f8a9014c16db",20,"female","right","2021-08-31_10h33.32.948","Experiment1_SPC","2021.2.3","MacIntel",60.0024001,"Chrome",1440,900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","S2-R",NA,"warm","green","u","invalid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.15,NA,0,"[""u""]",1,"[0.3851999999880604]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,42,18,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"612e03988528ef0c8385737c","612e3c73af177d8d7a1e74d9",NA,NA
"566",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6100dcafa2c7f8a9014c16db",20,"female","right","2021-08-31_10h33.32.948","Experiment1_SPC","2021.2.3","MacIntel",60.0024001,"Chrome",1440,900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","S2-R",NA,"fair","red","e","invalid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3,NA,0,"[""e""]",1,"[0.35089999997614996]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,43,19,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"612e03988528ef0c8385737c","612e3c73af177d8d7a1e74d9",NA,NA
"567",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6100dcafa2c7f8a9014c16db",20,"female","right","2021-08-31_10h33.32.948","Experiment1_SPC","2021.2.3","MacIntel",60.0024001,"Chrome",1440,900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","S2-R",NA,"fair","green","u","valid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.25,NA,0,"[""u""]",1,"[0.4005000000000223]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,4,44,15,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"612e03988528ef0c8385737c","612e3c73af177d8d7a1e74d9",NA,NA
"568",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6100dcafa2c7f8a9014c16db",20,"female","right","2021-08-31_10h33.32.948","Experiment1_SPC","2021.2.3","MacIntel",60.0024001,"Chrome",1440,900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","S2-R",NA,"warm","green","u","invalid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3,NA,0,"[""e"",""u""]",0,"[0.3669999999999618,0.7492999999523136]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,5,45,16,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"612e03988528ef0c8385737c","612e3c73af177d8d7a1e74d9",NA,NA
"569",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6100dcafa2c7f8a9014c16db",20,"female","right","2021-08-31_10h33.32.948","Experiment1_SPC","2021.2.3","MacIntel",60.0024001,"Chrome",1440,900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","S2-R",NA,"fair","red","e","invalid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,NA,0,"[""e""]",1,"[0.41960000002382003]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,6,46,17,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"612e03988528ef0c8385737c","612e3c73af177d8d7a1e74d9",NA,NA
